guid,name,source_guid,source_type,target_guid,target_type,creation_timestamp,creation_source
0180b106-1366-b1eb-3afe-9d456b219dfa,engineering_specialist_13_maintains_posthog_python_sdk_2.1.0,84aed158-4a05-0dd3-bac1-e9e292c4b443,user,177cfc7d-55f7-a5c0-dcb8-9c8f07b69986,artifact,2025-04-23T20:16:30.341217,posthog/posthog_fork/CODEOWNERS
5114efb2-4747-3b2c-6ce5-f87ecbfab346,product_engineer_0_maintains_posthog_python_sdk_2.1.0,a32d1449-1ba6-5815-7596-721174b10adc,user,177cfc7d-55f7-a5c0-dcb8-9c8f07b69986,artifact,2025-04-23T20:16:30.341225,posthog/posthog_fork/CODEOWNERS
0f4fe104-6c6d-ba67-357e-06f78efc6de1,design_manager_17_maintains_posthog_python_sdk_2.1.0,5e0f70a2-75fc-376b-155f-ef0c6a113971,user,177cfc7d-55f7-a5c0-dcb8-9c8f07b69986,artifact,2025-04-23T20:16:30.341233,posthog/posthog_fork/CODEOWNERS
5094ef2b-6ad5-fc9b-2024-ca40833f032c,sales_vp_35_maintains_posthog_node_sdk_1.0.0,08b41357-0150-86f0-c141-3bf4d97ad54e,user,5fdc490b-e763-f911-9d28-c3896236e6bc,artifact,2025-04-23T20:16:30.341241,posthog/posthog_fork/CODEOWNERS
1ebcd5ce-dc2b-22e7-a9f2-a3a7b6a46507,marketing_lead_31_maintains_posthog_node_sdk_1.0.0,3217cb59-15be-56c3-796d-2507adc46a82,user,5fdc490b-e763-f911-9d28-c3896236e6bc,artifact,2025-04-23T20:16:30.341248,posthog/posthog_fork/CODEOWNERS
c73899e0-8c3d-912b-1edb-afc5ad85bbe9,support_director_42_maintains_posthog_node_sdk_1.0.0,592bf38c-11f7-4c08-2be9-3e49f8f04f03,user,5fdc490b-e763-f911-9d28-c3896236e6bc,artifact,2025-04-23T20:16:30.341256,posthog/posthog_fork/CODEOWNERS
0dd202dc-dc51-c40d-e0a1-4553d9542dca,design_analyst_22_maintains_posthog_node_sdk_1.1.0,354e80e2-4265-35aa-97fe-f40d0b96090b,user,20fac4f9-9b50-18e0-1700-025cd883cf18,artifact,2025-04-23T20:16:30.341264,posthog/posthog_fork/CODEOWNERS
e959d931-068c-1c28-d602-45942431b39b,sales_engineer_32_maintains_posthog_node_sdk_1.1.0,4ca73cd1-a767-3a47-8077-dfd2bec8a792,user,20fac4f9-9b50-18e0-1700-025cd883cf18,artifact,2025-04-23T20:16:30.341271,posthog/posthog_fork/CODEOWNERS
276915bf-fa87-6023-3f8b-1334a74ed234,marketing_lead_31_maintains_posthog_node_sdk_1.2.0,3217cb59-15be-56c3-796d-2507adc46a82,user,188274e7-13cb-e6ef-2298-16c6117ad1f3,artifact,2025-04-23T20:16:30.341279,posthog/posthog_fork/CODEOWNERS
5716fa65-fe0b-2a9a-21d9-09a0047982aa,product_c_level_4_maintains_posthog_node_sdk_2.0.0,16ba37ff-15b3-01b1-7b65-389a2d7b69be,user,b34dbe66-3fbb-cb33-e7f1-092db239de97,artifact,2025-04-23T20:16:30.341287,posthog/posthog_fork/CODEOWNERS
13c00400-4c0f-4e06-acb5-60a574907a27,sales_director_34_maintains_posthog_node_sdk_2.0.0,6fa865eb-2fa7-5cb7-d0be-3905b9c1a824,user,b34dbe66-3fbb-cb33-e7f1-092db239de97,artifact,2025-04-23T20:16:30.341295,posthog/posthog_fork/CODEOWNERS
b10ee896-be0b-ff45-ee98-a5ceeca71b84,marketing_lead_31_maintains_posthog_node_sdk_2.0.0,3217cb59-15be-56c3-796d-2507adc46a82,user,b34dbe66-3fbb-cb33-e7f1-092db239de97,artifact,2025-04-23T20:16:30.341302,posthog/posthog_fork/CODEOWNERS
22100eeb-466b-8704-957f-01204442d11f,engineering_director_10_maintains_posthog_node_sdk_2.1.0,ebea9f8f-9b37-7308-a359-e0b03a6d5335,user,1c0ce57c-094c-5abe-93b3-dfcca75a5865,artifact,2025-04-23T20:16:30.341310,posthog/posthog_fork/CODEOWNERS
bdbe5d2a-a530-fac5-7304-51bd37d21ac3,marketing_specialist_29_maintains_posthog_ruby_sdk_1.0.0,a43268b4-27a8-b226-1cf8-395dcccc4796,user,c869fa32-78b8-7c59-4d55-595209f1b4fa,artifact,2025-04-23T20:16:30.341318,posthog/posthog_fork/CODEOWNERS
bd2f4a85-cb66-86a0-31c2-2729dbbc06ed,design_c_level_20_maintains_posthog_ruby_sdk_1.1.0,37bb371f-3d3b-1f77-5d5d-9e76117f1bf6,user,7bff5a98-368c-d434-05c2-d80821075e7e,artifact,2025-04-23T20:16:30.341326,posthog/posthog_fork/CODEOWNERS
bf9bfc13-f865-47a5-62d3-28eac26d59bf,product_vp_3_maintains_posthog_ruby_sdk_1.1.0,2ec756ad-bcd8-7692-9b21-34b29bc6bb60,user,7bff5a98-368c-d434-05c2-d80821075e7e,artifact,2025-04-23T20:16:30.341333,posthog/posthog_fork/CODEOWNERS
c1edef85-4150-fcda-0902-ef3a19646ce4,product_analyst_6_maintains_posthog_ruby_sdk_1.2.0,920d6b5b-bf94-d321-ebf2-2afb26190449,user,70de927e-a4bc-1287-26f2-afeb98715c0a,artifact,2025-04-23T20:16:30.341341,posthog/posthog_fork/CODEOWNERS
04e1ea99-fb45-2a6f-53ca-115175ff64aa,sales_engineer_32_maintains_posthog_ruby_sdk_1.2.0,4ca73cd1-a767-3a47-8077-dfd2bec8a792,user,70de927e-a4bc-1287-26f2-afeb98715c0a,artifact,2025-04-23T20:16:30.341349,posthog/posthog_fork/CODEOWNERS
7b0703e0-7e3e-08ca-2ac3-d69e9881385e,marketing_engineer_24_maintains_posthog_ruby_sdk_2.0.0,a1d8654c-980b-6f85-60d1-a6385aa33fb3,user,64ba0b48-f745-0fef-aa08-d40bbc791b1b,artifact,2025-04-23T20:16:30.341356,posthog/posthog_fork/CODEOWNERS
1735a211-85bf-c8f5-d6a9-3d90924601a9,finance_manager_49_maintains_posthog_ruby_sdk_2.0.0,48ca30e6-8c16-09aa-7ad3-b3f89abd336d,user,64ba0b48-f745-0fef-aa08-d40bbc791b1b,artifact,2025-04-23T20:16:30.341410,posthog/posthog_fork/CODEOWNERS
68ce2b39-15cc-7ee0-1bf4-bbc89c609b0b,support_analyst_46_maintains_posthog_ruby_sdk_2.0.0,0c3a3c34-46e4-847a-5c05-b4df942e6d0b,user,64ba0b48-f745-0fef-aa08-d40bbc791b1b,artifact,2025-04-23T20:16:30.341419,posthog/posthog_fork/CODEOWNERS
80d52378-9249-0521-eee3-68fe56518141,support_vp_43_maintains_posthog_ruby_sdk_2.1.0,6c4b4fc5-6895-4d20-57b2-25e848b13498,user,310422fd-0bad-59fc-e052-f3bcb3c21050,artifact,2025-04-23T20:16:30.341427,posthog/posthog_fork/CODEOWNERS
6f95a030-280e-c818-b2de-5d836dd9ad69,design_director_18_maintains_posthog_ruby_sdk_2.1.0,8fda4fb7-7c59-e608-4acb-4612084bdd48,user,310422fd-0bad-59fc-e052-f3bcb3c21050,artifact,2025-04-23T20:16:30.341434,posthog/posthog_fork/CODEOWNERS
41b0773b-e70b-ebf5-8c5f-9950ccbea12a,engineering_director_10_maintains_posthog_ruby_sdk_2.1.0,ebea9f8f-9b37-7308-a359-e0b03a6d5335,user,310422fd-0bad-59fc-e052-f3bcb3c21050,artifact,2025-04-23T20:16:30.341442,posthog/posthog_fork/CODEOWNERS
