guid,name,source_guid,source_type,target_guid,target_type,creation_timestamp,creation_source
09d67cbb-f385-c771-56a0-325aa57b1383,api_sharing_part_of_session_replay_system,1f951b41-55c6-5f40-3946-d06ffe28e63c,module,92325ce2-5758-9d91-12a3-0f9383484233,system,2025-04-23T20:16:30.338749,posthog/posthog_fork/README.md
bc17e714-9340-0750-ca55-153a93f6af9b,api_integration_part_of_surveys_system,ea3ae98a-b9c0-128d-9c85-6848d8ae7fb6,module,5003cbeb-9895-cd79-99f2-1f8f58a148d2,system,2025-04-23T20:16:30.338756,posthog/posthog_fork/README.md
1e3de589-79f2-8731-6de0-ba9f650ec592,ux_dashboard_creation_part_of_messaging_system,3ccea60b-3542-9a4e-6c14-464c95381db1,module,9854f63a-72b7-16e6-a00b-0414fa16fce0,system,2025-04-23T20:16:30.338764,posthog/posthog_fork/README.md
135b43ad-4926-ffb1-7399-e20f7226dd56,ux_dashboard_sharing_part_of_web_analytics_system,c9e85e00-4c81-a911-582a-6dd4a5605870,module,0ab65ec7-3cb5-94d3-5260-1dad12b351c0,system,2025-04-23T20:16:30.338771,posthog/posthog_fork/README.md
bf7dc809-778d-4e14-3190-55eb3e0adcb1,ux_dashboard_filtering_part_of_authentication_system,c3b4af3d-db3d-6670-c6c0-60a616ddec21,module,3cc6633e-0626-222a-9ce6-fab5812c6f1e,system,2025-04-23T20:16:30.338779,posthog/posthog_fork/README.md
ceed6ab5-a3f1-66a6-4a18-ae85df4938a4,ux_insights_creation_part_of_messaging_system,8144ffd1-b9ad-1cbf-14a7-2c987d846469,module,9854f63a-72b7-16e6-a00b-0414fa16fce0,system,2025-04-23T20:16:30.338786,posthog/posthog_fork/README.md
a3553910-3bb5-a4f3-c24b-faf380911d77,ux_cohort_builder_part_of_authentication_system,3a44be44-3578-d6cf-cc9d-06770d2ff36e,module,3cc6633e-0626-222a-9ce6-fab5812c6f1e,system,2025-04-23T20:16:30.338794,posthog/posthog_fork/README.md
b746fd77-1e99-4ff2-89ce-fa9e4ea1aeb5,ux_user_settings_part_of_web_analytics_system,1fc84803-2171-983f-b451-092db69c0435,module,0ab65ec7-3cb5-94d3-5260-1dad12b351c0,system,2025-04-23T20:16:30.338801,posthog/posthog_fork/README.md
66ebaaf1-d1d7-90ed-94fe-5b3889deba3f,ux_project_settings_part_of_surveys_system,2025ad75-f3fb-7465-a0b0-7d2b1b72e0cc,module,5003cbeb-9895-cd79-99f2-1f8f58a148d2,system,2025-04-23T20:16:30.338809,posthog/posthog_fork/README.md
22444e26-7ed5-8d27-46bf-92268ea7fca3,ux_organization_settings_part_of_events_system,8950d45c-f362-eefe-8868-6b605c3b779e,module,35836f30-7fd4-ed81-d7e4-ce319f13e50b,system,2025-04-23T20:16:30.338816,posthog/posthog_fork/README.md
8ffc7b5b-01d4-3ad1-8c77-39fac22d365b,ux_billing_part_of_data_pipeline_system,a4bf0a65-3b19-087d-f562-c25a1c354314,module,f999dde8-9efd-2195-9e08-195e7a990c46,system,2025-04-23T20:16:30.338823,posthog/posthog_fork/README.md
32b522c8-894c-5417-f20f-fb25ff7833ee,ux_plugin_management_part_of_feature_flags_system,035b454f-a9cc-79c4-a5a1-ee8f44db5497,module,05ec9cb7-8423-808f-4346-8009d1ab2c72,system,2025-04-23T20:16:30.338831,posthog/posthog_fork/README.md
448c84f9-428a-575b-fa02-7170666b9f23,ux_session_player_part_of_feature_flags_system,9cd3ec17-8088-64aa-37f5-927eb92b23f8,module,05ec9cb7-8423-808f-4346-8009d1ab2c72,system,2025-04-23T20:16:30.338838,posthog/posthog_fork/README.md
f1955432-45ab-ca26-81f7-871e36aa3482,ux_feature_flag_builder_part_of_web_analytics_system,9f93083d-ca12-ab3b-993e-47574c08caf7,module,0ab65ec7-3cb5-94d3-5260-1dad12b351c0,system,2025-04-23T20:16:30.338846,posthog/posthog_fork/README.md
6c29fae8-f671-6c38-3c83-36996f28a295,ux_experiment_setup_part_of_feature_flags_system,ba4d2ec3-890f-2cdf-53cb-1dc6f8175150,module,05ec9cb7-8423-808f-4346-8009d1ab2c72,system,2025-04-23T20:16:30.338853,posthog/posthog_fork/README.md
b959de05-6f54-d667-542f-8e5960577dd7,ux_survey_builder_part_of_insights_system,de721306-ecf5-cc98-09c8-186f111ebc95,module,69baab2d-80ea-fba3-58c5-26baecc577e5,system,2025-04-23T20:16:30.338861,posthog/posthog_fork/README.md
f8214730-59c2-aef1-a393-5cffd6c8f813,ux_query_editor_part_of_llm_observability_system,52773a67-1218-6281-751c-75f2b790b3ca,module,7e30c510-f2d3-54f3-2178-236e15ed7f0c,system,2025-04-23T20:16:30.338868,posthog/posthog_fork/README.md
